rank,rank_last_week,events,avg_points,total_points,points_lost,points_gained,country,fetch_name,followers,username,full_name,profile_pic_url,is_verified,is_private,id,name
296,296,40,.58,23.03,-4.16,5.04,USA,Chase Koepka,3209,chasekoepka,Chase Koepka,https://scontent-lga3-1.cdninstagram.com/vp/5d723c6bd68d1984e69e22654768d18a/5B99FFAE/t51.2885-19/s150x150/28428079_427457411008769_2372071847299645440_n.jpg,false,false,780409476,Chase Koepka
297,297,52,.57,29.81,-7.57,5.12,USA,Adam Schenk,1048,acschenk1,Adam Schenk,https://scontent-lga3-1.cdninstagram.com/vp/5dae4be311b546671c222ad72bd8c7a6/5B6A3B94/t51.2885-19/s150x150/21909930_485028168528965_4161809170791661568_n.jpg,true,false,819372351,Adam Schenk
298,298,52,.57,29.56,-8.96,5.04,FRA,Adrien Saddier,1844,adriensaddier,Adrien Saddier,https://scontent-lga3-1.cdninstagram.com/vp/083f63074079f8016768d4cc1b2ba74c/5B599878/t51.2885-19/s150x150/27894101_1610873315673153_1320326861514866688_n.jpg,true,false,588337823,Adrien Saddier
299,299,50,.57,28.38,-11.30,,SWE,Joakim Lagergren,2833,joakingen,Joakim Lagergren,https://scontent-lga3-1.cdninstagram.com/vp/f519beed03eec8e2dc50d775a31a6414/5B5C5541/t51.2885-19/11236393_1642993105932646_1975299946_a.jpg,false,false,249511986,Joakim Lagergren
300,300,49,.57,27.81,-8.56,,JPN,Tadahiro Takayama,174,tadahirotakayama,Tadahiro Takayama,https://scontent-lga3-1.cdninstagram.com/vp/2e1232a758b04facb959cde56d44ed83/5B56A6E5/t51.2885-19/s150x150/14033569_1774587262754626_373175640_a.jpg,false,false,3763090407,Tadahiro Takayama
301,301,52,.57,29.45,-11.66,1.71,ENG,James Morrison,43441,jamesmorrisonok,James Morrison,https://scontent-lga3-1.cdninstagram.com/vp/0e42abc442ca142c60ff16a9e418e57d/5B794B39/t51.2885-19/11821175_743880619067436_1630746838_a.jpg,true,false,224274124,James Morrison
302,302,41,.56,23.06,-5.49,2.13,KOR,Yi Keun Chang,4153,yikeun,장이근 Yi Keun Chang,https://scontent-lga3-1.cdninstagram.com/vp/6b7255628587edc355cc82e70d757684/5B67F426/t51.2885-19/s150x150/19379379_1904320489781280_2042216671044698112_a.jpg,false,false,1459383756,Yi Keun Chang
303,303,52,.56,29.20,-8.20,2.88,GER,Stephan Jaeger,816,stephanjaegergolf,Stephan Jaeger,https://scontent-lga3-1.cdninstagram.com/vp/cbe98918c89e4c9a6fd13a3759b9610a/5B6A4B67/t51.2885-19/s150x150/26297143_143025433073022_7306120621857964032_n.jpg,true,false,6864144601,Stephan Jaeger
305,305,47,.56,26.32,-5.58,13.80,USA,Charlie Saxon,1179,csaxgolf,Charlie Saxon,https://scontent-lga3-1.cdninstagram.com/vp/3e88fcadcd446cb051e478db4ed259bd/5B564692/t51.2885-19/12070876_1617837521801803_1020156641_a.jpg,false,false,288327201,Charlie Saxon
306,306,52,.56,29.11,-8.50,10.20,USA,Trey Mullinax,4095,treymullinax,treymullinax,https://scontent-lga3-1.cdninstagram.com/vp/f8608b17bac3fccb8ec1d976513b243c/5B6F91EA/t51.2885-19/10707081_713465072069713_1066719379_a.jpg,true,false,410929885,Trey Mullinax
307,307,52,.56,28.96,-6.52,2.92,SWE,Jens Dantorp,1108,jensdantorpofficial,Jens Dantorp,https://scontent-lga3-1.cdninstagram.com/vp/13c9557295330b08bce3477f4e3d7f26/5B56396A/t51.2885-19/s150x150/16464329_647319498785642_1743690953341796352_a.jpg,false,false,1984058451,Jens Dantorp
308,308,52,.56,28.90,-8.52,1.35,SCO,David Drysdale,602,david.drysdale,David Drysdale,https://scontent-lga3-1.cdninstagram.com/vp/50ba8955172a7633abbee5aa0df14bc4/5B5BA551/t51.2885-19/s150x150/22499868_121757861825363_420993982844108800_n.jpg,false,true,282610093,David Drysdale
309,309,49,.56,27.21,-3.37,21.06,USA,Scott Langley,482,scott_langley,Scott Langley,https://scontent-lga3-1.cdninstagram.com/vp/919e13fb49fdc3b60c62d57aae55cbef/5B6A87BF/t51.2885-19/s150x150/24327592_217495755459098_6055403480720343040_n.jpg,false,false,509308474,Scott Langley
310,310,51,.55,28.19,-7.76,9.79,GER,Maximilian Kieffer,266,m.k.kieffer,Maximilian,https://scontent-lga3-1.cdninstagram.com/vp/bd11dbc88d944f824cd31b92db7fe834/5B655C62/t51.2885-19/s150x150/27879424_1765602980401209_5378028108110626816_n.jpg,false,false,473906731,Maximilian Kieffer
311,311,52,.55,28.72,-14.36,1.37,ENG,Richard Bland,645,_richardbland_,Richard Bland,https://scontent-lga3-1.cdninstagram.com/vp/c303ca502d4e574fed2b49c701b1188a/5B5A1E52/t51.2885-19/s150x150/23823427_1271975302903019_709650114808905728_n.jpg,false,true,1465734942,Richard Bland
312,312,52,.55,28.63,-5.01,12.22,RSA,Keith Horne,103,keith___horne,Keith Horne,https://scontent-lga3-1.cdninstagram.com/vp/65f96c17513d5d43b87260ed9fddd313/5B772696/t51.2885-19/s150x150/19985289_1796996880612322_2784315255184949248_a.jpg,false,true,4452234868,Keith Horne
313,313,52,.55,28.54,-13.33,,FRA,Grégory Bourdy,1099,bourdygregory,Gregory Bourdy,https://scontent-lga3-1.cdninstagram.com/vp/91fd75bff514dfbe68e322642968ad42/5B6CF8A6/t51.2885-19/s150x150/28157666_368733146938389_1025932490033856512_n.jpg,true,false,3576993907,Grégory Bourdy
313,313,40,.55,21.95,-3.85,2.35,AUS,Jordan Zunic,1830,jayyzu,Jordan Zunic,https://scontent-lga3-1.cdninstagram.com/vp/6a9b277aefbafffe42b745b3ea26e633/5B58E7C8/t51.2885-19/s150x150/26869787_151533118884983_7575743395797139456_n.jpg,false,false,209060569,Jordan Zunic
315,315,49,.55,26.88,-9.36,2.59,WAL,Jamie Donaldson,3037,jamiedonaldson75,Jamie Donaldson,https://scontent-lga3-1.cdninstagram.com/vp/4e5c393c0a83d632b35682cef5ab560e/5B5AD3CF/t51.2885-19/10914356_876696672353789_597800585_a.jpg,true,false,1644331688,Jamie Donaldson
316,316,47,.55,25.75,-9.75,,KOR,Seung-Yul Noh,8165,seungyul_noh,노승열/Seungyul Noh,https://scontent-lga3-1.cdninstagram.com/vp/cc3dd2084f1c0a4feca869e5f3688048/5B682E94/t51.2885-19/s150x150/20902691_504216603255629_1286319267515465728_a.jpg,true,false,1431600564,Seung-Yul Noh
317,317,40,.55,21.89,-3.18,14.34,AUS,Matthew Millar,943,matthew_millar46,Matthew Millar,https://scontent-lga3-1.cdninstagram.com/vp/d80ad283e25c94454b63c6b740c07e27/5B6850E6/t51.2885-19/s150x150/28753883_451944931870539_5176418378981572608_n.jpg,false,false,1685225308,Matthew Millar
318,318,52,.55,28.40,-7.99,6.73,AUS,Brett Rumford,6610,brettrumford,European Touring Professional,https://scontent-lga3-1.cdninstagram.com/vp/cef1cf02f7a30db04a0d8c6bebfd742b/5B9A24DF/t51.2885-19/s150x150/12728391_496063163911677_1084199763_a.jpg,false,false,301043985,Brett Rumford
319,319,42,.54,22.86,-1.62,16.78,RSA,JJ Senekal,108,jjsenekal,jjsenekal,https://scontent-lga3-1.cdninstagram.com/vp/cfbe20a4ff5857c68e46e68de3054a11/5B9BCA71/t51.2885-19/11849168_710213439105438_605189240_a.jpg,false,false,210882648,JJ Senekal
320,320,48,.54,26.11,-12.68,2.54,AUS,Marcus Fraser,1024,marcusfrasergolf,Marcus Fraser,https://scontent-lga3-1.cdninstagram.com/vp/cc9f41b7af499634dcda99dfac125908/5B79F8D2/t51.2885-19/s150x150/26067669_1593803697335592_8340481813411528704_n.jpg,false,false,739037213,Marcus Fraser
321,321,50,.54,27.15,-2.34,20.16,CAN,Adam Svensson,213,adamsvensson,Adam Svensson,https://scontent-lga3-1.cdninstagram.com/vp/a4ef8fb2b91c83f155a8a867c08a6c37/5B5F10F0/t51.2885-19/s150x150/26153903_169451256997229_570408426123821056_n.jpg,false,false,6344992842,Adam Svensson
322,322,40,.54,21.52,-6.66,,KOR,Hyungjoon Lee,408,hyungjoon_coach,HyungJoon Lee,https://scontent-lga3-1.cdninstagram.com/vp/24198f8cc70d846c5aa530a6724f658e/5B605582/t51.2885-19/s150x150/17333118_1899242690287586_8102982929535205376_a.jpg,false,false,1438447610,Hyungjoon Lee
323,323,48,.54,25.78,-3.48,12.00,USA,John Catlin,17064,catlinjohn,John Catlin,https://scontent-lga3-1.cdninstagram.com/vp/bf17e29b221726c14afc48dc255c15dc/5B5C6B31/t51.2885-19/s150x150/21435677_308583916280105_3843915925132673024_a.jpg,false,false,344323829,John Catlin
324,324,52,.53,27.79,-12.53,,USA,Smylie Kaufman,222481,smyliekaufman10,Smylie Kaufman,https://scontent-lga3-1.cdninstagram.com/vp/0d6f2550972a19682ade8c12aa7fe5bb/5B5DE3F3/t51.2885-19/s150x150/17076893_795192237303280_6396436073139929088_a.jpg,true,false,196555010,Smylie Kaufman
325,325,52,.53,27.78,-7.43,9.45,USA,Ryan Blaum,1019,rblaumgolf,Ryan Blaum,https://scontent-lga3-1.cdninstagram.com/vp/89b16e5cef34ab393380b10f79f81dc7/5B5F03BE/t51.2885-19/s150x150/16123494_1396214997089585_3243633931290935296_a.jpg,true,false,14537074,Ryan Blaum
326,326,49,.53,26.16,-9.71,1.29,JPN,Yoshinori Fujimoto,7,yoshinori_fujimoto,Yoshinori Fujimoto,https://scontent-lga3-1.cdninstagram.com/vp/497e9338d0608f0f2a76f6d49a0b08ca/5B670E4B/t51.2885-19/s150x150/21827440_169231040301169_410876676277272576_n.jpg,false,false,6069327987,Yoshinori Fujimoto
327,327,40,.53,21.27,-3.94,5.75,MEX,José de Jesús Rodríguez,87,jose_de_jesus_rodriguez,Jose de Jesus Rodriguez,https://scontent-lga3-1.cdninstagram.com/vp/8bb3d9267263bafb2b9990301a09611b/5B78133A/t51.2885-19/926530_682420741834796_2047639868_a.jpg,false,false,1370898305,José de Jesús Rodríguez
328,328,40,.53,21.17,-1.83,15.00,AUS,Daniel Nisbet,247,daniel.nisbet,Daniel Nisbet,https://scontent-lga3-1.cdninstagram.com/vp/11e099de59902eb7f78ffe5ad871b66d/5B58C4BA/t51.2885-19/s150x150/28436075_2685041348302620_458896966152093696_n.jpg,false,false,34319473,Daniel Nisbet
329,329,52,.53,27.46,-9.01,8.76,IRL,Seamus Power,147,power_seamus,seamus power,https://scontent-lga3-1.cdninstagram.com/vp/ee00d964f448f2b9e502a2df5339c050/5B5FB37E/t51.2885-19/s150x150/29093048_987318461424720_1783366585616957440_n.jpg,false,false,3093627533,Seamus Power
330,330,44,.53,23.21,-4.86,1.29,THA,Tirawat Kaewsiribandt,279,tirawat_kaewsiribandit,Tirawat Kaewsiribandit,https://scontent-lga3-1.cdninstagram.com/vp/dee1911b41f18bbaece81e7ccf3dfd1b/5B687E36/t51.2885-19/s150x150/27575996_1975775632750270_7453487516788719616_n.jpg,false,true,363956095,Tirawat Kaewsiribandt
331,331,52,.53,27.42,-9.74,4.57,CHN,Ashun Wu,5840,__ywr,̇الهيٍُبٌ اشٌٓوُوقًً,https://scontent-lga3-1.cdninstagram.com/vp/36a1a03dc1fc533e589e16f6baeaf083/5B9A2290/t51.2885-19/s150x150/22277864_134317610631652_6646429437787111424_n.jpg,false,true,2083672771,Ashun Wu
332,332,50,.53,26.36,-6.90,8.98,USA,Andrew Putnam,2819,andrewputnam,Andrew Putnam,https://scontent-lga3-1.cdninstagram.com/vp/b6eb54623accb0eee898266bb256a8a1/5B57501E/t51.2885-19/914785_1493177024268856_2141799085_a.jpg,true,false,9347479,Andrew Putnam
333,333,50,.53,26.35,-7.47,2.06,SWE,Robert Karlsson,5076,rupertkarlsson,Robert Karlsson,https://scontent-lga3-1.cdninstagram.com/vp/59380ee38a1591d0666f3077ccd9f685/5B57B545/t51.2885-19/s150x150/29401882_153797762114680_1738045064212381696_n.jpg,false,false,185496309,Robert Karlsson
334,334,40,.52,20.91,-12.06,,RSA,Jaco Van Zyl,1038,jacolinevanzyl,Jacoline van Zyl,https://scontent-lga3-1.cdninstagram.com/vp/8d9c98f4f45f799d42c09c5d266d6a03/5B64E13C/t51.2885-19/s150x150/17881759_1411237855635488_5539474090521264128_a.jpg,false,false,328578828,Jaco Van Zyl
335,335,52,.52,27.07,-9.06,7.14,KOR,Kyoung-Hoon Lee,667,kyounghoon_l,,https://scontent-lga3-1.cdninstagram.com/vp/7a3cbd4b9e92327da1232640a7292045/5B992A27/t51.2885-19/s150x150/30591066_192856094845924_3513091559442612224_n.jpg,false,false,1175196322,Kyoung-Hoon Lee
336,336,45,.52,23.25,-3.02,10.01,USA,Sihwan Kim,134,sihwankim,Sihwan Kim,https://scontent-lga3-1.cdninstagram.com/vp/0e5759c009a04215f24a28466d97a8e1/5B76861C/t51.2885-19/s150x150/14099868_1093635154057943_2049849021_a.jpg,false,true,1487708772,Sihwan Kim
337,337,42,.51,21.56,-4.89,1.89,FRA,Victor Perez,502570,vctorperezz,Victor Perez,https://scontent-lga3-1.cdninstagram.com/vp/e69f94ce757ab654f355c1dac4dcddbb/5B765BD5/t51.2885-19/s150x150/29715057_157497518409708_6448843534668660736_n.jpg,false,false,5415603401,Victor Perez
338,338,52,.51,26.68,-8.25,6.06,ENG,Chris Hanson,31,chrishanson._,Chris Hanson,https://scontent-lga3-1.cdninstagram.com/vp/e248dcbfa657a99f0d5d2d98813d0f82/5B6AE8FB/t51.2885-19/s150x150/27880390_1535381369912005_155946611795558400_n.jpg,false,false,7094959510,Chris Hanson
339,339,50,.51,25.62,-8.32,,GER,Marcel Siem,8405,marcel_siem,Marcel Siem,https://scontent-lga3-1.cdninstagram.com/vp/09e50d04ff03060ad555253865f27c23/5B98248C/t51.2885-19/s150x150/26867660_1410358789075044_8935310723500736512_n.jpg,false,false,2077548312,Marcel Siem
340,340,52,.51,26.55,-9.12,1.68,USA,J.T. Poston,2104,jtposton,J.T. Poston,https://scontent-lga3-1.cdninstagram.com/vp/13c87bf5e32aaf478786920a0089ea5e/5B9CFC2C/t51.2885-19/11312460_930206223711108_966658637_a.jpg,true,false,177508829,J.T. Poston
341,341,52,.51,26.48,-6.57,12.01,AUS,Rhein Gibson,1049,rheingibson,rheingibson,https://scontent-lga3-1.cdninstagram.com/vp/8fa6556657f2059f44e9f044ef76fc0f/5B9C255C/t51.2885-19/s150x150/12301153_140311999667960_1371319544_a.jpg,true,true,41070485,Rhein Gibson
342,342,52,.50,26.22,-6.42,3.72,GER,Sebastian Heisele,991,sebastianheisele,Sebastian Heisele,https://scontent-lga3-1.cdninstagram.com/vp/1dcf83c4da15d973afd0456c57c49f1f/5B7A3F2D/t51.2885-19/s150x150/28430741_2047663758823709_8551029038771077120_n.jpg,false,false,1107634848,Sebastian Heisele
343,343,52,.50,25.93,-6.51,,WAL,Oliver Farr,21,oliverfarr,Oliver Farr,https://scontent-lga3-1.cdninstagram.com/vp/04f30ea75bc80efc28079f3c8ed632f9/5B619D56/t51.2885-19/s150x150/15625039_1627998914160857_1476591829171306496_a.jpg,false,true,4303755386,Oliver Farr
344,344,40,.50,19.93,-3.29,,JPN,Takumi Kanaya,185,takumi_kanaya,Takumi Kanaya,https://scontent-lga3-1.cdninstagram.com/vp/efd1416d3eaa69167c2c7a62a6b021ee/5B58AF44/t51.2885-19/10518278_1535440843351092_19242418_a.jpg,false,false,1437965156,Takumi Kanaya
345,345,46,.50,22.85,-6.72,,AUS,Brendan Jones,14609,jonesyandamanda,Brendan Jones Amanda Keller,https://scontent-lga3-1.cdninstagram.com/vp/563e6b4ec14c57b39e70434ce59fb55a/5B98A376/t51.2885-19/s150x150/16122968_1678985612393779_448024350931550208_n.jpg,true,false,1107371292,Brendan Jones
346,346,40,.49,19.75,-7.16,8.10,RSA,Retief Goosen,2224,thegoose_golf,Retief Goosen,https://scontent-lga3-1.cdninstagram.com/vp/eb132433d525792ac4b265eea62f3d57/5B787241/t51.2885-19/10724632_731052233650580_475899294_a.jpg,true,false,1368877097,Retief Goosen
347,347,44,.49,21.70,-37.39,,ENG,Danny Willett,39300,danny.willett,Danny Willett,https://scontent-lga3-1.cdninstagram.com/vp/a52b681ddc76831e4cfd22cf9bccea5d/5B67CBC2/t51.2885-19/s150x150/30591929_973034436199132_6169353481388818432_n.jpg,true,false,4607001092,Danny Willett
348,348,46,.49,22.68,-4.55,11.76,USA,Taylor Moore,12607,taylord_moore,Taylor Moore,https://scontent-lga3-1.cdninstagram.com/vp/d9e80cc84c4b1f7c0fedbc75e7d44ad7/5B99FB05/t51.2885-19/s150x150/30084107_772646482945538_1755265933154189312_n.jpg,true,false,416037894,Taylor Moore
349,349,50,.49,24.60,-7.70,2.36,USA,D.A. Points,683,dapointspga,DAPoints,https://scontent-lga3-1.cdninstagram.com/vp/436c28e69ad8b862d74e20222c049860/5B5EB6C9/t51.2885-19/s150x150/18013534_1995587390720652_4345595399822639104_a.jpg,true,false,5394357845,D.A. Points
350,350,52,.49,25.47,-15.28,,USA,Billy Hurley III,1635,billyhurley3,Billy Hurley III,https://scontent-lga3-1.cdninstagram.com/vp/e837b822891c05345dc070e4e5589032/5B61BEBA/t51.2885-19/s150x150/13525439_304870466514545_90441216_a.jpg,true,false,3473557894,Billy Hurley III
351,351,52,.49,25.37,-7.44,4.61,USA,Shawn Stefani,342,shawnstefani,Pietro stefani,https://scontent-lga3-1.cdninstagram.com/vp/3d65d637c47622d65d280106d598ca0e/5B98BF05/t51.2885-19/s150x150/13551835_1085513601485242_1497088961_a.jpg,false,true,787397605,Shawn Stefani
352,352,40,.49,19.49,-13.93,,SWE,Rikard Karlberg,6432,rkarlberg,Rikard Karlberg,https://scontent-lga3-1.cdninstagram.com/vp/3e2145385e589469c8ded7ed7c4fc0e1/5B60047E/t51.2885-19/s150x150/27581456_217623502120348_4180293090830974976_n.jpg,false,false,188966788,Rikard Karlberg
354,354,45,.49,21.82,-14.18,,WAL,Bradley Dredge,130,bradderz20,Bradley Dredge,https://scontent-lga3-1.cdninstagram.com/vp/afa17b14b82e3c5b745595ca88a0c133/5B5E9F52/t51.2885-19/s150x150/14624592_208645662919099_1485847277535756288_a.jpg,false,false,4125054120,Bradley Dredge
355,355,52,.48,25.19,-3.32,11.30,DEN,Joachim B Hansen,118,joachimb.hansen,Joachim B.Hansen,https://scontent-lga3-1.cdninstagram.com/vp/0d5efd89eb227400b9c822bf4cd801b5/5B55043E/t51.2885-19/10903222_812297605493567_1756113426_a.jpg,false,false,1648279513,Joachim B Hansen
356,356,46,.48,22.25,-8.51,2.85,FIN,Mikko Ilonen,3171,ilonenmikko,Mikko Ilonen,https://scontent-lga3-1.cdninstagram.com/vp/98fbc55172072d3dd7b3bfe708e0ffd6/5B647EFC/t51.2885-19/s150x150/14487224_1801121403508630_3082458381496090624_a.jpg,false,false,4192734167,Mikko Ilonen
357,357,52,.48,25.05,-11.21,1.72,USA,Richy Werenski,1148,rwerenski,Richy Werenski,https://scontent-lga3-1.cdninstagram.com/vp/259d35cfab1bdda4837a954a55672f2a/5B5614E0/t51.2885-19/11189162_984340378277099_924756515_a.jpg,true,false,32215887,Richy Werenski
358,358,50,.48,24.08,-5.70,6.52,COL,Sebastián Muñoz,2722,msebasstian,Sebastián Muñoz,https://scontent-lga3-1.cdninstagram.com/vp/f1e2a7232ff1689cbcdfcb9fd65e1662/5B5893F2/t51.2885-19/s150x150/28153439_194977047759027_2713866487176626176_n.jpg,false,false,753987701,Sebastián Muñoz
359,359,44,.48,21.18,-9.23,,USA,Chad Collins,7871,collinschadm,Chad Michael Collins,https://scontent-lga3-1.cdninstagram.com/vp/ad375f66f761d103bf9f172b10f98f7a/5B9BDD2C/t51.2885-19/s150x150/22220996_532406120451466_8487042719074484224_n.jpg,true,false,198283542,Chad Collins
361,361,50,.48,23.83,-5.69,6.53,AUS,Nick Cullen,459,nick.cullen,Nick Cullen,https://scontent-lga3-1.cdninstagram.com/vp/69d4718a23fea4c34f943cfcb2050763/5B6B6526/t51.2885-19/s150x150/24254263_170171623722793_2846616964153999360_n.jpg,false,false,232257006,Nick Cullen
362,362,51,.48,24.27,-7.31,6.86,BRA,Adilson da Silva,44,adilsonda_silva,Adilson da Silva,https://scontent-lga3-1.cdninstagram.com/vp/0c0907091b19838ae919649c17272611/5B5464A6/t51.2885-19/s150x150/30592356_2041459372810164_2811351975529021440_n.jpg,false,false,4209582079,Adilson da Silva
363,363,52,.47,24.40,-8.52,11.50,USA,Troy Merritt,19,troymerritt,Troy Merritt,https://scontent-lga3-1.cdninstagram.com/vp/ee790f55cb98681689d7d8697ef6d697/5B58C292/t51.2885-19/11296870_1668652460013224_1522650483_a.jpg,false,false,301740872,Troy Merritt
363,363,52,.47,24.40,-8.06,1.39,JPN,Toshinori Muto,824,racco_san,Toshinori Muto,https://scontent-lga3-1.cdninstagram.com/vp/7aabf8a55d9dd3d77d22d3d1a86e1ac2/5B5CFB47/t51.2885-19/11282245_916466551710046_55502982_a.jpg,false,false,2243159,Toshinori Muto
363,363,40,.47,18.77,-2.01,8.77,AUT,Matthias Schwab,2374,matthiasschwab,Matthias Schwab,https://scontent-lga3-1.cdninstagram.com/vp/44eeaf4990d181a4ad3ad2a90a89ee8a/5B665061/t51.2885-19/s150x150/18879335_308373969604732_4505361113717669888_a.jpg,true,false,237661374,Matthias Schwab
366,366,51,.47,23.89,-5.52,1.71,ENG,Steven Brown,15543,stevenbrown,Steven Brown,https://scontent-lga3-1.cdninstagram.com/vp/ceaee6d853e02adeec6f35295fa1c78c/5B7B0FB8/t51.2885-19/s150x150/16110699_358887167829751_542835247184609280_n.jpg,false,false,11486811,Steven Brown
367,367,46,.47,21.44,-8.17,,USA,Brandon Hagy,4224,bhagygolf,Brandon Hagy,https://scontent-lga3-1.cdninstagram.com/vp/7261ecfb0da6b405c8cd92757190bffa/5B99FCD2/t51.2885-19/s150x150/11849889_490296904471794_1927982844_a.jpg,true,false,180589836,Brandon Hagy
368,368,52,.46,24.11,-11.31,2.95,RSA,Thomas Aiken,63699,tomaikens,Thomas Aikens,https://scontent-lga3-1.cdninstagram.com/vp/6164be3a75dc1a71f4e6d320c08e77fb/5B663D5C/t51.2885-19/s150x150/25024987_966944563445869_5709789876182843392_n.jpg,false,false,39377172,Thomas Aiken
369,369,52,.46,24.05,-4.17,12.00,ITA,Lorenzo Gagli,1047,lorenzogagli_,Lorenzo Gagli,https://scontent-lga3-1.cdninstagram.com/vp/bfc87183b1139457da7b7070105ec08d/5B9BB403/t51.2885-19/s150x150/18512639_217976375372932_2387400757377761280_a.jpg,false,false,1319069307,Lorenzo Gagli
370,370,52,.46,24.04,-6.91,,PHI,Angelo Que,43968,angelobaque,,https://scontent-lga3-1.cdninstagram.com/vp/58df837690c0c411a3203e3f11804390/5B618E75/t51.2885-19/s150x150/16907991_1499876280024794_268126201174818816_a.jpg,true,false,206446718,Angelo Que
371,371,50,.46,23.08,-4.13,5.10,USA,Lanto Griffin,2426,lantogriffin,Lanto Griffin,https://scontent-lga3-1.cdninstagram.com/vp/c7eb97933cd5f277d08e01f62b531781/5B799112/t51.2885-19/s150x150/19624968_108746386433247_1256359976545288192_a.jpg,true,false,233558679,Lanto Griffin
372,372,52,.46,23.86,-5.96,13.93,RSA,Jacques Blaauw,1090,jacques_blaauw,Jacques Blaauw,https://scontent-lga3-1.cdninstagram.com/vp/2b058028228640f2d9a522e7e9859ee0/5B9A52FD/t51.2885-19/s150x150/27580924_1787700641287617_2939607799295901696_n.jpg,false,true,1382038986,Jacques Blaauw
373,373,44,.46,20.12,-1.38,15.54,WAL,Rhys Enoch,1008,rhysenoch1,Rhys Enoch,https://scontent-lga3-1.cdninstagram.com/vp/63acf8a34ec7e9ea0b6723f76963b0e7/5B62CAFE/t51.2885-19/s150x150/14474329_302007213488570_3111650531177660416_a.jpg,false,false,42899079,Rhys Enoch
374,374,52,.45,23.55,-9.52,1.92,USA,Cody Gribble,5713,codygribble,,https://scontent-lga3-1.cdninstagram.com/vp/41cc3f3fc34ecdbcf581a3bda975843a/5B678E2B/t51.2885-19/10932185_818700734861030_1228144653_a.jpg,true,false,187489525,Cody Gribble
375,375,40,.45,18.10,,18.10,AUS,Simon Hawkes,695,simonhawkespga,Simon Hawkes,https://scontent-lga3-1.cdninstagram.com/vp/2f8164b0e84546d604dea9837a3ebd51/5B5AC7D8/t51.2885-19/s150x150/27879343_164232907535490_1866959113192210432_n.jpg,false,false,1704008096,Simon Hawkes
376,376,40,.45,18.09,-4.72,2.88,AUS,Dimi Papadatos,2329,dimipapadatos,Dimitrios Papadatos,https://scontent-lga3-1.cdninstagram.com/vp/5ba0e76b6be02ac8d148731fd46e81d8/5B792479/t51.2885-19/s150x150/20214193_1706045873036594_1022803666488262656_a.jpg,false,false,275861472,Dimi Papadatos
377,377,52,.45,23.39,-6.19,3.24,ITA,Edoardo Molinari,10460,dodomolinari,Edoardo Molinari,https://scontent-lga3-1.cdninstagram.com/vp/4ff283046ef503ae288bcf72ffead7c5/5B63CBE4/t51.2885-19/s150x150/18011879_1848187828765617_6675886058669867008_a.jpg,false,false,483468788,Edoardo Molinari
